id_vivienda,estrato,municipio,id_hogar,numero_personas,numero_hombres,numero_mujeres,felicidad_bin,satisfaccion_bin,menores_18,mayores_62,adultos_18_62,alguien_no_lee>10,personas_educandose,personas_no_sanas,personas_trabajaron_ultimos_7_dias,alguien_afiliado_pensiones,frec_problemas_alimentacion,compara_situacion_año_pasado,empleo_proporciona_condiciones_economicas,ciudad_ofrece_oportunidades,control_decisiones,probabilidad_victima_delito,se_considera_pobre,ingreso_mensual_hogar_para_necesidades_SMMLV,felicidad_hogar,satisfaccion_hogar_forma_vida,rango_SMMLV_necesidades_mes,nivel_sisben,max_antigüedad_empleo_años,frec_problemas_vestir,frec_problemas_medicamentos,frec_problemas_vivienda,frec_problemas_asistencia_escolar,ha_sido_victima_robo,ingreso_mensual_hogar
2019_bar_320,1.0,barranquilla,320.0,5.0,3.0,2.0,1.0,1.0,3.0,0.0,2.0,no,2.0,0.0,1.0,si,a veces,mejor,si,no,control sobre todas las decisiones,algo probable,no,menos de 1 salario mínimo,muy feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,1.0,nunca,nunca,nunca,raramente,no,800000.0
2019_sol_321,1.0,soledad,321.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,no,1.0,0.0,1.0,si,a veces,mejor,no,no,control sobre muy pocas decisiones,algo probable,no,entre 1 y 2 salarios mínimos,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,13.0,a veces,raramente,raramente,nunca,si,1200000.0
2019_sol_322,1.0,soledad,322.0,3.0,0.0,3.0,1.0,1.0,1.0,0.0,2.0,no,1.0,0.0,1.0,si,a menudo,peor,no,no,control sobre la mayoría de decisiones,nada probable,no,entre 1 y 2 salarios mínimos,muy feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,2.0,a veces,a menudo,raramente,a veces,no,1250000.0
2019_sol_323,1.0,soledad,323.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,no,0.0,0.0,2.0,si,a veces,igual,no,no,control sobre algunas decisiones,algo probable,no,entre 1 y 2 salarios mínimos,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,3.0,nunca,raramente,a veces,a veces,si,828116.0
2019_sol_324,1.0,soledad,324.0,4.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,no,2.0,0.0,1.0,no,raramente,igual,no,no,control sobre la mayoría de decisiones,poco probable,no,menos de 1 salario mínimo,muy feliz,insatisfecho,entre 1 y 2 salarios mínimos,2.0,5.0,a menudo,a veces,raramente,nunca,no,800000.0
2019_sol_325,1.0,soledad,325.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0,no,0.0,0.0,2.0,si,a veces,igual,si,si,control sobre algunas decisiones,nada probable,no,entre 1 y 2 salarios mínimos,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,2.0,8.0,raramente,nunca,nunca,nunca,no,1000000.0
2019_sol_326,1.0,soledad,326.0,4.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,no,0.0,0.0,1.0,si,a veces,mejor,no,si,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,2.0,2.0,nunca,a veces,raramente,a veces,no,900000.0
2019_sol_327,2.0,soledad,327.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,no,0.0,0.0,3.0,no,a veces,igual,no,no,control sobre todas las decisiones,algo probable,no,entre 1 y 2 salarios mínimos,muy feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,3.0,raramente,raramente,raramente,nunca,no,1500000.0
2019_sol_328,1.0,soledad,328.0,4.0,1.0,3.0,1.0,1.0,2.0,0.0,2.0,no,1.0,0.0,2.0,si,a veces,mejor,si,no,control sobre la mayoría de decisiones,poco probable,no,entre 1 y 2 salarios mínimos,muy feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,20.0,a menudo,raramente,raramente,nunca,no,850000.0
2019_sol_329,1.0,soledad,329.0,4.0,1.0,3.0,1.0,1.0,2.0,0.0,2.0,no,1.0,0.0,1.0,si,nunca,mejor,no,no,control sobre algunas decisiones,algo probable,no,entre 1 y 2 salarios mínimos,muy feliz,muy satisfecho,entre 1 y 2 salarios mínimos,3.0,9.0,nunca,a veces,raramente,a veces,no,828116.0
2019_sol_330,1.0,soledad,330.0,6.0,3.0,3.0,1.0,1.0,4.0,0.0,2.0,no,1.0,0.0,1.0,no,nunca,igual,no,no,control sobre algunas decisiones,algo probable,no,menos de 1 salario mínimo,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,4.0,nunca,a veces,nunca,raramente,no,600000.0
2019_bar_331,1.0,barranquilla,331.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,no,0.0,0.0,0.0,si,a veces,peor,no,no,control sobre la mayoría de decisiones,algo probable,no,menos de 1 salario mínimo,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,2.0,0.0,a menudo,a veces,nunca,a veces,no,630000.0
2019_bar_332,1.0,barranquilla,332.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,no,0.0,0.0,0.0,no,a veces,peor,no,no,control sobre la mayoría de decisiones,algo probable,no,menos de 1 salario mínimo,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,0.0,a menudo,a veces,a veces,a veces,no,750000.0
2019_pue_333,1.0,puerto colombia,333.0,3.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,no,2.0,0.0,1.0,si,a veces,mejor,no,no,control sobre todas las decisiones,poco probable,no,entre 1 y 2 salarios mínimos,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,2.0,a menudo,raramente,nunca,raramente,no,828116.0
2019_bar_334,1.0,barranquilla,334.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,no,0.0,0.0,0.0,no,a veces,mejor,no,no,control sobre la mayoría de decisiones,nada probable,no,menos de 1 salario mínimo,muy feliz,muy satisfecho,entre 1 y 2 salarios mínimos,1.0,0.0,a menudo,a veces,nunca,raramente,no,600000.0
2019_bar_335,2.0,barranquilla,335.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,no,0.0,2.0,3.0,si,nunca,mejor,si,no,control sobre algunas decisiones,algo probable,no,menos de 1 salario mínimo,muy feliz,satisfecho,menos de 1 salario mínimo,1.0,30.0,nunca,raramente,nunca,nunca,si,800000.0
2019_bar_336,3.0,barranquilla,336.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,no,1.0,0.0,1.0,si,raramente,mejor,si,si,control sobre todas las decisiones,algo probable,no,menos de 1 salario mínimo,muy feliz,satisfecho,menos de 1 salario mínimo,1.0,2.0,nunca,raramente,raramente,raramente,no,800000.0
2019_bar_337,1.0,barranquilla,337.0,4.0,1.0,3.0,1.0,1.0,2.0,0.0,2.0,no,3.0,0.0,3.0,si,raramente,igual,si,si,control sobre todas las decisiones,algo probable,no,entre 1 y 2 salarios mínimos,muy feliz,satisfecho,menos de 1 salario mínimo,2.0,6.0,nunca,raramente,raramente,raramente,no,828116.0
2019_bar_338,1.0,barranquilla,338.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,no,0.0,3.0,3.0,no,raramente,igual,si,si,control sobre todas las decisiones,algo probable,no,menos de 1 salario mínimo,muy feliz,satisfecho,menos de 1 salario mínimo,2.0,4.0,nunca,nunca,raramente,raramente,si,700000.0
2019_bar_339,1.0,barranquilla,339.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,no,1.0,0.0,3.0,si,raramente,mejor,si,si,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,4.0,nunca,raramente,raramente,raramente,no,900000.0
2019_bar_340,1.0,barranquilla,340.0,6.0,1.0,5.0,1.0,1.0,3.0,0.0,3.0,no,0.0,0.0,1.0,si,nunca,mejor,no,si,control sobre la mayoría de decisiones,algo probable,no,menos de 1 salario mínimo,muy feliz,satisfecho,menos de 1 salario mínimo,1.0,5.0,a menudo,nunca,nunca,nunca,no,781242.0
2019_bar_341,1.0,barranquilla,341.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,no,2.0,0.0,2.0,si,a veces,peor,no,no,control sobre algunas decisiones,algo probable,no,menos de 1 salario mínimo,muy feliz,satisfecho,menos de 1 salario mínimo,2.0,2.0,nunca,nunca,nunca,nunca,no,800000.0
2019_bar_342,1.0,barranquilla,342.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,no,0.0,0.0,0.0,si,a veces,peor,si,no,control sobre algunas decisiones,poco probable,no,menos de 1 salario mínimo,muy feliz,muy satisfecho,entre 1 y 2 salarios mínimos,2.0,0.0,raramente,siempre,nunca,nunca,no,300000.0
2019_bar_343,1.0,barranquilla,343.0,7.0,3.0,4.0,1.0,1.0,3.0,0.0,3.0,no,1.0,0.0,1.0,si,nunca,igual,si,si,control sobre todas las decisiones,algo probable,no,entre 1 y 2 salarios mínimos,muy feliz,muy satisfecho,entre 1 y 2 salarios mínimos,1.0,2.0,nunca,nunca,raramente,raramente,si,828116.0
2019_bar_344,1.0,barranquilla,344.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,no,0.0,0.0,1.0,si,nunca,mejor,no,no,control sobre todas las decisiones,muy probable,no,menos de 1 salario mínimo,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,4.0,nunca,nunca,nunca,nunca,no,781242.0
2019_bar_345,1.0,barranquilla,345.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,no,1.0,0.0,0.0,si,a veces,mejor,no,si,control sobre la mayoría de decisiones,poco probable,no,menos de 1 salario mínimo,muy feliz,muy satisfecho,entre 1 y 2 salarios mínimos,1.0,0.0,a menudo,a veces,siempre,nunca,no,800000.0
2019_bar_346,1.0,barranquilla,346.0,3.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,no,2.0,1.0,0.0,si,a veces,igual,no,no,control sobre algunas decisiones,poco probable,no,entre 1 y 2 salarios mínimos,muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,1.0,0.0,a menudo,raramente,siempre,a veces,no,1000000.0
2019_bar_347,1.0,barranquilla,347.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,no,2.0,0.0,1.0,si,nunca,igual,no,no,control sobre todas las decisiones,algo probable,no,entre 1 y 2 salarios mínimos,muy feliz,muy satisfecho,entre 1 y 2 salarios mínimos,1.0,3.0,nunca,nunca,nunca,nunca,no,828116.0
2019_bar_348,1.0,barranquilla,348.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,si,0.0,0.0,2.0,si,a veces,mejor,si,si,control sobre todas las decisiones,algo probable,no,menos de 1 salario mínimo,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,6.0,a menudo,a veces,nunca,nunca,no,790000.0
2019_bar_349,1.0,barranquilla,349.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,si,1.0,3.0,1.0,si,raramente,mejor,si,si,control sobre algunas decisiones,algo probable,no,entre 1 y 2 salarios mínimos,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,2.0,2.0,raramente,nunca,raramente,nunca,no,1200000.0
2019_bar_350,3.0,barranquilla,350.0,4.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,no,2.0,0.0,0.0,no,a veces,peor,si,si,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,2.0,0.0,nunca,nunca,raramente,nunca,no,828116.0
2019_bar_351,3.0,barranquilla,351.0,4.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,no,2.0,0.0,1.0,no,nunca,mejor,si,no,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,muy feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,2.0,nunca,nunca,raramente,nunca,no,850000.0
2019_bar_352,1.0,barranquilla,352.0,6.0,2.0,4.0,1.0,1.0,3.0,0.0,3.0,no,1.0,0.0,1.0,si,a veces,igual,si,si,control sobre todas las decisiones,algo probable,no,menos de 1 salario mínimo,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,2.0,2.0,nunca,raramente,raramente,raramente,si,800000.0
2019_bar_353,1.0,barranquilla,353.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,0.0,0.0,1.0,si,raramente,mejor,si,si,control sobre todas las decisiones,algo probable,no,entre 1 y 2 salarios mínimos,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,3.0,nunca,nunca,raramente,nunca,no,850000.0
2019_bar_354,1.0,barranquilla,354.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,no,0.0,0.0,2.0,si,raramente,igual,si,si,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,5.0,nunca,nunca,raramente,nunca,no,828116.0
2019_bar_355,1.0,barranquilla,355.0,4.0,0.0,4.0,1.0,1.0,3.0,0.0,1.0,no,1.0,0.0,0.0,si,a veces,mejor,no,si,control sobre la mayoría de decisiones,algo probable,no,menos de 1 salario mínimo,muy feliz,muy satisfecho,entre 1 y 2 salarios mínimos,1.0,0.0,a menudo,a veces,a veces,a veces,no,400000.0
2019_bar_356,1.0,barranquilla,356.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,no,0.0,0.0,0.0,si,a veces,mejor,no,si,control sobre la mayoría de decisiones,algo probable,no,menos de 1 salario mínimo,muy feliz,muy satisfecho,entre 1 y 2 salarios mínimos,2.0,0.0,a menudo,a veces,a veces,a veces,no,570000.0
2019_bar_357,1.0,barranquilla,357.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,no,0.0,0.0,0.0,si,a menudo,mejor,no,no,control sobre la mayoría de decisiones,algo probable,no,menos de 1 salario mínimo,muy feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,0.0,a menudo,a veces,a menudo,nunca,no,800000.0
2019_bar_358,1.0,barranquilla,358.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,si,0.0,0.0,0.0,no,raramente,mejor,no,si,control sobre la mayoría de decisiones,nada probable,no,entre 1 y 2 salarios mínimos,muy feliz,muy satisfecho,entre 1 y 2 salarios mínimos,1.0,0.0,raramente,raramente,raramente,raramente,no,1200000.0
2019_bar_359,1.0,barranquilla,359.0,3.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,no,2.0,0.0,0.0,si,siempre,mejor,no,no,ningún control,nada probable,no,menos de 1 salario mínimo,muy feliz,muy satisfecho,entre 1 y 2 salarios mínimos,1.0,0.0,a menudo,siempre,siempre,siempre,si,781242.0
2019_bar_360,1.0,barranquilla,360.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,no,0.0,0.0,0.0,si,raramente,mejor,no,si,control sobre todas las decisiones,poco probable,no,menos de 1 salario mínimo,muy feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,0.0,a menudo,a veces,nunca,nunca,no,781242.0
2019_bar_361,1.0,barranquilla,361.0,4.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,no,1.0,0.0,0.0,no,a veces,igual,si,si,control sobre todas las decisiones,nada probable,no,entre 1 y 2 salarios mínimos,muy feliz,muy satisfecho,entre 1 y 2 salarios mínimos,3.0,0.0,a veces,a veces,a veces,a veces,si,1200000.0
2019_bar_362,1.0,barranquilla,362.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,no,1.0,0.0,0.0,si,siempre,peor,no,si,control sobre la mayoría de decisiones,poco probable,no,entre 1 y 2 salarios mínimos,muy feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,0.0,siempre,a menudo,a veces,a menudo,no,828116.0
2019_bar_363,1.0,barranquilla,363.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,no,0.0,0.0,0.0,no,nunca,mejor,si,si,control sobre la mayoría de decisiones,poco probable,no,entre 1 y 2 salarios mínimos,muy feliz,muy satisfecho,entre 1 y 2 salarios mínimos,2.0,0.0,nunca,nunca,nunca,nunca,no,900000.0
2019_bar_364,1.0,barranquilla,364.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,si,1.0,0.0,1.0,si,siempre,peor,no,si,control sobre la mayoría de decisiones,nada probable,no,entre 1 y 2 salarios mínimos,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,2.0,3.0,siempre,a menudo,siempre,siempre,no,828116.0
2019_bar_365,1.0,barranquilla,365.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,no,0.0,1.0,0.0,si,a menudo,igual,no,si,control sobre la mayoría de decisiones,muy probable,no,menos de 1 salario mínimo,no muy feliz,insatisfecho,entre 1 y 2 salarios mínimos,1.0,0.0,a menudo,a veces,nunca,siempre,no,800000.0
2019_bar_366,1.0,barranquilla,366.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,no,0.0,0.0,0.0,si,a veces,mejor,no,si,control sobre la mayoría de decisiones,poco probable,no,menos de 1 salario mínimo,muy feliz,muy satisfecho,entre 1 y 2 salarios mínimos,1.0,0.0,a menudo,siempre,a menudo,raramente,no,570000.0
2019_bar_367,1.0,barranquilla,367.0,6.0,2.0,4.0,1.0,1.0,5.0,0.0,1.0,no,5.0,6.0,0.0,no,siempre,peor,no,no,control sobre algunas decisiones,algo probable,no,menos de 1 salario mínimo,muy feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,0.0,siempre,siempre,siempre,siempre,no,800000.0
2019_bar_368,1.0,barranquilla,368.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,no,0.0,0.0,0.0,si,nunca,igual,no,si,control sobre algunas decisiones,nada probable,no,entre 1 y 2 salarios mínimos,muy feliz,muy satisfecho,entre 1 y 2 salarios mínimos,2.0,0.0,nunca,nunca,nunca,nunca,no,828116.0
2019_bar_369,1.0,barranquilla,369.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,no,1.0,0.0,0.0,si,siempre,mejor,no,no,control sobre la mayoría de decisiones,muy probable,no,entre 1 y 2 salarios mínimos,muy feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,0.0,siempre,a menudo,siempre,siempre,no,828116.0
2019_bar_370,1.0,barranquilla,370.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,no,0.0,0.0,0.0,si,raramente,igual,no,si,control sobre la mayoría de decisiones,poco probable,no,entre 1 y 2 salarios mínimos,muy feliz,muy satisfecho,entre 1 y 2 salarios mínimos,1.0,0.0,nunca,raramente,raramente,raramente,no,828116.0
2019_bar_371,1.0,barranquilla,371.0,4.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,si,1.0,0.0,0.0,si,raramente,mejor,no,no,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,no muy feliz,insatisfecho,entre 1 y 2 salarios mínimos,3.0,0.0,nunca,raramente,siempre,raramente,no,828116.0
2019_bar_372,1.0,barranquilla,372.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,no,0.0,1.0,0.0,si,a menudo,peor,no,no,control sobre algunas decisiones,algo probable,no,entre 1 y 2 salarios mínimos,muy feliz,muy satisfecho,entre 1 y 2 salarios mínimos,1.0,0.0,a menudo,a veces,a menudo,a menudo,no,828116.0
2019_bar_373,1.0,barranquilla,373.0,5.0,4.0,1.0,1.0,1.0,2.0,0.0,3.0,no,2.0,0.0,0.0,no,raramente,mejor,si,si,control sobre la mayoría de decisiones,poco probable,no,entre 1 y 2 salarios mínimos,muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,2.0,0.0,nunca,raramente,raramente,raramente,no,828116.0
2019_bar_374,1.0,barranquilla,374.0,5.0,3.0,2.0,1.0,1.0,2.0,0.0,3.0,no,2.0,5.0,0.0,si,siempre,igual,no,no,control sobre algunas decisiones,poco probable,no,entre 1 y 2 salarios mínimos,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,0.0,a menudo,a veces,siempre,siempre,no,828116.0
2019_bar_375,3.0,barranquilla,375.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,no,0.0,0.0,1.0,si,nunca,igual,si,no,control sobre todas las decisiones,poco probable,no,entre 1 y 2 salarios mínimos,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,1.0,nunca,nunca,nunca,nunca,no,1500000.0
2019_sol_376,1.0,soledad,376.0,6.0,4.0,2.0,1.0,1.0,4.0,0.0,2.0,no,3.0,0.0,1.0,no,a veces,peor,no,no,control sobre la mayoría de decisiones,nada probable,no,entre 2 y 5 salarios mínimos,muy feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,6.0,raramente,raramente,raramente,nunca,no,2000000.0
2019_sol_377,1.0,soledad,377.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,no,1.0,0.0,3.0,si,raramente,igual,no,no,control sobre todas las decisiones,algo probable,no,menos de 1 salario mínimo,muy feliz,muy satisfecho,entre 1 y 2 salarios mínimos,1.0,10.0,a menudo,nunca,raramente,nunca,no,600000.0
2019_sol_378,1.0,soledad,378.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,no,0.0,0.0,1.0,si,nunca,mejor,si,no,control sobre todas las decisiones,muy probable,no,menos de 1 salario mínimo,muy feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,2.0,a menudo,nunca,a veces,nunca,no,700000.0
2019_sol_379,2.0,soledad,379.0,3.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,no,2.0,0.0,1.0,no,raramente,igual,si,no,control sobre todas las decisiones,muy probable,no,entre 1 y 2 salarios mínimos,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,2.0,a veces,nunca,nunca,nunca,no,1200000.0
2019_sol_380,1.0,soledad,380.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,no,0.0,0.0,1.0,si,raramente,igual,no,no,ningún control,algo probable,no,entre 1 y 2 salarios mínimos,muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,3.0,0.07,a menudo,nunca,nunca,nunca,si,828116.0
2019_sol_381,1.0,soledad,381.0,9.0,6.0,3.0,1.0,1.0,4.0,0.0,5.0,si,3.0,0.0,4.0,si,nunca,mejor,si,no,control sobre la mayoría de decisiones,muy probable,no,entre 1 y 2 salarios mínimos,muy feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,35.0,nunca,nunca,nunca,nunca,no,828116.0
2019_sol_382,1.0,soledad,382.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,no,0.0,0.0,2.0,si,raramente,peor,no,no,ningún control,muy probable,no,menos de 1 salario mínimo,muy feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,30.0,a menudo,nunca,nunca,nunca,si,780000.0
2019_sol_383,1.0,soledad,383.0,6.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,no,2.0,0.0,3.0,si,nunca,peor,no,no,control sobre algunas decisiones,muy probable,no,menos de 1 salario mínimo,muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,1.0,2.0,nunca,nunca,raramente,nunca,no,600000.0
2019_sol_384,2.0,soledad,384.0,6.0,2.0,4.0,1.0,1.0,1.0,0.0,5.0,no,1.0,2.0,4.0,si,nunca,mejor,no,no,control sobre algunas decisiones,muy probable,no,menos de 1 salario mínimo,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,21.0,nunca,nunca,nunca,nunca,no,781142.0
2019_sol_385,1.0,soledad,385.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,no,1.0,0.0,2.0,si,raramente,igual,no,no,control sobre algunas decisiones,muy probable,no,entre 1 y 2 salarios mínimos,muy feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,4.0,a menudo,raramente,nunca,nunca,no,828116.0
2019_sol_386,1.0,soledad,386.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,no,0.0,0.0,1.0,si,nunca,igual,si,no,control sobre la mayoría de decisiones,muy probable,no,entre 1 y 2 salarios mínimos,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,1.0,nunca,nunca,nunca,nunca,no,1200000.0
2019_sol_387,2.0,soledad,387.0,6.0,3.0,3.0,0.0,0.0,2.0,1.0,3.0,no,1.0,0.0,2.0,si,raramente,peor,si,no,control sobre la mayoría de decisiones,muy probable,no,entre 1 y 2 salarios mínimos,nada feliz,insatisfecho,entre 2 y 5 salarios mínimos,1.0,10.0,nunca,raramente,nunca,nunca,no,828116.0
2019_sol_388,1.0,soledad,388.0,5.0,3.0,2.0,1.0,1.0,2.0,0.0,3.0,no,1.0,0.0,3.0,si,nunca,mejor,no,no,control sobre algunas decisiones,muy probable,no,entre 1 y 2 salarios mínimos,muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,1.0,3.0,nunca,nunca,nunca,nunca,no,1200000.0
2019_sol_389,1.0,soledad,389.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,no,0.0,0.0,2.0,si,nunca,mejor,no,no,control sobre todas las decisiones,muy probable,no,menos de 1 salario mínimo,muy feliz,muy satisfecho,entre 1 y 2 salarios mínimos,3.0,6.0,nunca,nunca,nunca,nunca,no,800000.0
2019_sol_390,2.0,soledad,390.0,5.0,3.0,2.0,1.0,1.0,3.0,0.0,2.0,no,2.0,0.0,1.0,si,nunca,igual,no,no,control sobre algunas decisiones,muy probable,no,entre 1 y 2 salarios mínimos,muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,3.0,14.0,raramente,raramente,nunca,nunca,no,1200000.0
2019_sol_391,2.0,soledad,391.0,5.0,2.0,3.0,1.0,1.0,3.0,0.0,2.0,no,2.0,0.0,2.0,si,nunca,igual,no,no,control sobre algunas decisiones,muy probable,no,entre 1 y 2 salarios mínimos,muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,3.0,15.0,nunca,nunca,nunca,nunca,no,828116.0
2019_sol_392,1.0,soledad,392.0,4.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,no,1.0,0.0,3.0,no,a veces,mejor,si,no,control sobre algunas decisiones,muy probable,no,entre 1 y 2 salarios mínimos,muy feliz,muy satisfecho,entre 1 y 2 salarios mínimos,1.0,15.0,a veces,raramente,raramente,nunca,no,1500000.0
2019_sol_393,1.0,soledad,393.0,8.0,4.0,4.0,0.0,0.0,3.0,0.0,5.0,si,2.0,0.0,3.0,si,a veces,peor,no,no,control sobre muy pocas decisiones,muy probable,no,menos de 1 salario mínimo,no muy feliz,insatisfecho,entre 1 y 2 salarios mínimos,1.0,1.0,siempre,a menudo,a veces,raramente,no,500000.0
2019_sol_394,1.0,soledad,394.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,si,1.0,0.0,1.0,si,a veces,igual,no,no,control sobre algunas decisiones,muy probable,no,entre 1 y 2 salarios mínimos,muy feliz,muy satisfecho,entre 1 y 2 salarios mínimos,2.0,1.0,a menudo,a veces,a menudo,a veces,no,828116.0
2019_sol_395,1.0,soledad,395.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,no,1.0,0.0,1.0,si,a veces,peor,no,no,control sobre algunas decisiones,muy probable,no,menos de 1 salario mínimo,muy feliz,muy satisfecho,entre 1 y 2 salarios mínimos,3.0,10.0,raramente,nunca,nunca,nunca,no,550000.0
