id_vivienda,estrato,municipio,id_hogar,numero_personas,numero_hombres,numero_mujeres,menores_18,mayores_62,adultos_18_62,alguien_no_lee>10,personas_educandose,maxima_educacion,personas_no_sanas,personas_trabajaron_ultimos_7_dias,alguien_afiliado_pensiones,tipo_vivienda,espacios_vivienda,acueducto,alcantarillado,energia_electrica,gas_natural,material_pisos,material_paredes,combustible_cocinar,nevera,lavadora,licuadora,tv,television_por_cable,calentador_agua,microondas,aire_acondicionado,computador,equipo_de_sonido,motocicleta,ventilador,dvd,carro,frec_problemas_alimentacion,compara_situacion_año_pasado,empleo_proporciona_condiciones_economicas,ciudad_ofrece_oportunidades,control_decisiones,probabilidad_victima_delito,se_considera_pobre
2013_sol_510,2.0,soledad,510.0,5.0,2.0,3.0,1.0,2.0,2.0,no,1.0,básica secundaria,4.0,2.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,si,no,no,a veces,peor,no,si,control sobre todas las decisiones,poco probable,no
2013_sol_511,1.0,soledad,511.0,3.0,1.0,2.0,0.0,0.0,3.0,si,0.0,básica secundaria,1.0,2.0,no,apartamento,3.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,si,si,no,no,no,no,no,no,no,si,no,no,a veces,peor,no,si,control sobre muy pocas decisiones,poco probable,si
2013_sol_512,1.0,soledad,512.0,2.0,1.0,1.0,0.0,0.0,2.0,no,0.0,media,1.0,0.0,no,casa,4.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,no,no,si,no,no,siempre,peor,no,si,ningún control,algo probable,si
2013_sol_513,1.0,soledad,513.0,2.0,0.0,2.0,0.0,2.0,0.0,no,0.0,ns/nr,1.0,1.0,no,casa,4.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,no,no,no,no,a menudo,mejor,no,si,control sobre todas las decisiones,muy poco probable,si
2013_sol_514,2.0,soledad,514.0,3.0,2.0,1.0,0.0,2.0,1.0,no,0.0,media,2.0,1.0,si,casa,3.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,si,si,no,no,no,no,no,no,no,si,no,no,siempre,peor,no,si,control sobre todas las decisiones,algo probable,si
2013_sol_515,2.0,soledad,515.0,4.0,3.0,1.0,2.0,0.0,2.0,no,2.0,básica secundaria,0.0,2.0,si,casa,3.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,si,no,no,si,no,no,nunca,mejor,si,si,control sobre algunas decisiones,algo probable,si
2013_sol_516,2.0,soledad,516.0,3.0,2.0,1.0,1.0,0.0,2.0,no,1.0,básica secundaria,0.0,1.0,si,casa,3.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,si,no,no,a veces,mejor,si,si,control sobre algunas decisiones,poco probable,no
2013_sol_517,2.0,soledad,517.0,3.0,2.0,1.0,1.0,0.0,2.0,no,1.0,media,2.0,1.0,no,casa,4.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,si,no,no,a veces,igual,no,si,control sobre muy pocas decisiones,algo probable,no
2013_sol_518,1.0,soledad,518.0,5.0,2.0,3.0,1.0,2.0,2.0,si,0.0,media,2.0,1.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,no,no,si,no,no,a veces,igual,si,si,control sobre algunas decisiones,muy poco probable,no
2013_sol_519,2.0,soledad,519.0,4.0,2.0,2.0,1.0,0.0,3.0,no,0.0,media,0.0,3.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,si,si,no,si,no,no,raramente,mejor,si,si,control sobre la mayoría de decisiones,muy poco probable,no
2013_sol_520,2.0,soledad,520.0,10.0,5.0,5.0,3.0,2.0,5.0,si,2.0,media,3.0,5.0,si,casa,5.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,no,no,si,no,no,raramente,igual,no,si,control sobre todas las decisiones,poco probable,si
2013_sol_521,2.0,soledad,521.0,5.0,2.0,3.0,2.0,1.0,2.0,no,2.0,básica secundaria,3.0,2.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,si,no,no,raramente,igual,no,no,control sobre la mayoría de decisiones,algo probable,no
2013_sol_522,1.0,soledad,522.0,5.0,3.0,2.0,3.0,1.0,1.0,no,3.0,universitaria,0.0,1.0,no,casa,4.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,no,si,si,no,no,raramente,igual,no,si,control sobre algunas decisiones,poco probable,no
2013_sol_523,1.0,soledad,523.0,5.0,3.0,2.0,2.0,0.0,3.0,no,1.0,básica secundaria,1.0,4.0,no,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,no,no,no,no,no,si,no,no,si,no,no,a veces,peor,no,no,control sobre algunas decisiones,poco probable,si
2013_sol_524,1.0,soledad,524.0,4.0,2.0,2.0,0.0,0.0,4.0,no,0.0,media,1.0,2.0,si,casa,4.0,no,no,si,si,"alfombra, tapete, parqué, mármol, madera pulida","tapia pisada, adobe",electricidad,si,si,si,si,no,no,no,no,no,si,no,si,no,no,a menudo,igual,si,no,control sobre muy pocas decisiones,poco probable,si
2013_sol_525,2.0,soledad,525.0,3.0,1.0,2.0,0.0,0.0,3.0,no,1.0,universitaria,0.0,2.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,si,si,no,si,no,no,nunca,igual,si,si,control sobre algunas decisiones,poco probable,si
2013_sol_526,2.0,soledad,526.0,4.0,2.0,2.0,2.0,0.0,2.0,no,2.0,básica secundaria,1.0,1.0,no,casa,3.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","tapia pisada, adobe",gas natural domiciliario,no,no,si,si,no,no,no,no,no,no,no,si,no,no,a menudo,mejor,no,no,control sobre todas las decisiones,muy poco probable,no
2013_sol_527,2.0,soledad,527.0,7.0,4.0,3.0,0.0,1.0,5.0,si,0.0,básica secundaria,2.0,2.0,no,casa,4.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,si,si,no,no,no,no,no,no,si,si,no,no,a veces,mejor,no,no,control sobre la mayoría de decisiones,poco probable,si
2013_sol_528,1.0,soledad,528.0,7.0,2.0,5.0,3.0,0.0,4.0,no,0.0,media,1.0,1.0,no,casa,4.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,no,si,no,no,a veces,mejor,no,no,control sobre la mayoría de decisiones,muy probable,no
2013_sol_529,1.0,soledad,529.0,3.0,0.0,3.0,1.0,1.0,0.0,no,2.0,media,0.0,0.0,si,casa,4.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,no,si,si,no,a veces,mejor,no,si,control sobre algunas decisiones,muy probable,no
2013_sol_530,2.0,soledad,530.0,3.0,1.0,2.0,1.0,0.0,2.0,no,1.0,media,0.0,1.0,si,casa,3.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,si,no,si,no,no,raramente,igual,no,no,control sobre algunas decisiones,poco probable,no
2013_sol_531,2.0,soledad,531.0,5.0,3.0,2.0,1.0,0.0,3.0,no,3.0,universitaria,0.0,2.0,no,casa,3.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,si,no,si,si,no,no,nunca,igual,no,si,control sobre todas las decisiones,algo probable,no
2013_sol_532,1.0,soledad,532.0,4.0,2.0,2.0,1.0,0.0,3.0,no,1.0,básica secundaria,0.0,2.0,no,casa,3.0,no,no,si,si,"cemento, gravilla","tapia pisada, adobe",gas natural domiciliario,no,si,no,si,si,no,no,no,no,si,si,si,no,no,raramente,igual,no,no,control sobre la mayoría de decisiones,poco probable,si
2013_sol_533,1.0,soledad,533.0,4.0,3.0,1.0,2.0,0.0,2.0,si,2.0,universitaria,1.0,2.0,no,casa,3.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,no,si,no,no,no,no,no,no,no,si,no,no,a veces,mejor,no,no,control sobre la mayoría de decisiones,algo probable,si
2013_sol_534,3.0,soledad,534.0,3.0,0.0,3.0,1.0,0.0,2.0,no,1.0,básica secundaria,0.0,1.0,si,casa,3.0,no,no,si,si,"cemento, gravilla","tapia pisada, adobe",gas natural domiciliario,si,si,si,si,si,no,no,si,no,no,si,si,no,no,nunca,mejor,no,si,control sobre la mayoría de decisiones,algo probable,no
2013_sol_535,2.0,soledad,535.0,3.0,1.0,2.0,1.0,0.0,2.0,no,1.0,universitaria,0.0,2.0,si,casa,3.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,si,si,si,si,no,si,no,no,nunca,mejor,no,si,control sobre algunas decisiones,algo probable,no
2013_sol_536,2.0,soledad,536.0,2.0,0.0,2.0,1.0,0.0,1.0,no,1.0,básica secundaria,0.0,1.0,no,casa,3.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,si,si,no,no,si,si,no,no,nunca,igual,no,no,control sobre la mayoría de decisiones,muy probable,no
2013_sol_537,2.0,soledad,537.0,3.0,1.0,2.0,1.0,0.0,2.0,no,1.0,básica secundaria,0.0,2.0,si,casa,4.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,no,no,si,no,si,nunca,mejor,no,si,control sobre algunas decisiones,algo probable,si
2013_sol_538,2.0,soledad,538.0,4.0,2.0,2.0,1.0,0.0,3.0,no,1.0,básica secundaria,0.0,2.0,no,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,no,no,si,no,no,raramente,mejor,no,no,control sobre algunas decisiones,poco probable,si
2013_sol_539,1.0,soledad,539.0,3.0,1.0,2.0,1.0,0.0,2.0,no,1.0,universitaria,0.0,2.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,no,si,no,no,a veces,igual,no,si,control sobre la mayoría de decisiones,muy probable,no
2013_sol_540,2.0,soledad,540.0,3.0,1.0,2.0,1.0,0.0,2.0,no,1.0,básica secundaria,0.0,2.0,no,casa,3.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,si,si,si,si,si,si,si,no,nunca,mejor,no,si,control sobre la mayoría de decisiones,algo probable,si
2013_sol_541,1.0,soledad,541.0,4.0,3.0,1.0,2.0,0.0,2.0,si,2.0,básica secundaria,0.0,2.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,si,si,si,no,a veces,igual,no,si,control sobre algunas decisiones,poco probable,si
2013_sol_542,2.0,soledad,542.0,5.0,2.0,3.0,2.0,0.0,3.0,no,2.0,universitaria,2.0,2.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,si,no,si,si,si,si,no,no,a veces,mejor,no,si,control sobre muy pocas decisiones,muy probable,si
2013_sol_543,2.0,soledad,543.0,6.0,1.0,5.0,3.0,0.0,3.0,no,2.0,universitaria,0.0,2.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,si,no,si,si,no,si,si,no,a veces,mejor,no,si,control sobre muy pocas decisiones,muy probable,si
2013_sol_544,2.0,soledad,544.0,4.0,1.0,3.0,1.0,0.0,3.0,no,2.0,universitaria,0.0,2.0,no,casa,3.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,si,no,si,no,si,si,no,a veces,igual,no,si,control sobre muy pocas decisiones,algo probable,si
2013_sol_545,1.0,soledad,545.0,3.0,1.0,2.0,1.0,0.0,2.0,no,2.0,media,0.0,1.0,no,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,no,si,si,no,a veces,igual,no,si,control sobre algunas decisiones,muy probable,no
2013_sol_546,1.0,soledad,546.0,3.0,1.0,2.0,1.0,1.0,1.0,no,0.0,media,0.0,1.0,no,casa,3.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,no,si,no,no,a veces,igual,no,no,control sobre algunas decisiones,muy probable,si
2013_sol_547,2.0,soledad,547.0,4.0,1.0,3.0,1.0,0.0,3.0,no,2.0,universitaria,0.0,1.0,no,casa,4.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,si,no,si,si,no,si,si,no,a veces,igual,no,si,control sobre muy pocas decisiones,muy probable,no
2013_sol_548,1.0,soledad,548.0,3.0,2.0,1.0,1.0,0.0,2.0,no,2.0,universitaria,0.0,1.0,si,casa,3.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,si,no,si,si,no,no,nunca,igual,no,si,control sobre todas las decisiones,algo probable,no
2013_sol_549,1.0,soledad,549.0,3.0,1.0,2.0,0.0,0.0,3.0,no,0.0,universitaria,0.0,3.0,si,casa,3.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,si,si,no,no,raramente,igual,no,si,control sobre muy pocas decisiones,muy probable,no
2013_sol_550,1.0,soledad,550.0,3.0,1.0,2.0,1.0,0.0,2.0,no,1.0,básica secundaria,0.0,1.0,no,casa,3.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,no,si,no,no,a veces,igual,no,si,control sobre algunas decisiones,algo probable,no
2013_sol_551,1.0,soledad,551.0,2.0,1.0,1.0,0.0,1.0,1.0,no,0.0,media,1.0,1.0,no,casa,4.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,no,si,si,no,a veces,peor,no,si,control sobre algunas decisiones,algo probable,si
2013_sol_552,1.0,soledad,552.0,3.0,0.0,3.0,1.0,0.0,1.0,no,2.0,universitaria,0.0,3.0,no,casa,3.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,no,si,no,no,a veces,peor,no,si,control sobre algunas decisiones,muy probable,no
2013_sol_553,2.0,soledad,553.0,3.0,1.0,2.0,2.0,0.0,1.0,no,2.0,universitaria,0.0,1.0,no,apartamento,2.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,no,no,si,si,no,a veces,mejor,no,si,control sobre todas las decisiones,algo probable,no
2013_sol_554,2.0,soledad,554.0,2.0,1.0,1.0,0.0,2.0,0.0,no,0.0,media,1.0,0.0,si,casa,5.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,no,no,raramente,igual,no,no,control sobre algunas decisiones,algo probable,no
2013_sol_555,1.0,soledad,555.0,4.0,2.0,2.0,0.0,0.0,4.0,no,0.0,universitaria,0.0,4.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,raramente,igual,no,si,control sobre algunas decisiones,algo probable,no
2013_sol_556,2.0,soledad,556.0,5.0,3.0,2.0,1.0,0.0,4.0,no,0.0,básica secundaria,0.0,2.0,si,casa,3.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,no,no,si,si,no,a veces,mejor,no,si,control sobre muy pocas decisiones,poco probable,no
2013_sol_557,3.0,soledad,557.0,4.0,3.0,1.0,2.0,0.0,2.0,no,2.0,universitaria,4.0,2.0,si,casa,3.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,si,no,no,no,si,si,no,no,raramente,mejor,no,si,control sobre la mayoría de decisiones,algo probable,no
2013_sol_558,1.0,soledad,558.0,3.0,1.0,2.0,1.0,0.0,2.0,no,1.0,universitaria,0.0,1.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,no,no,raramente,igual,no,si,control sobre algunas decisiones,algo probable,no
2013_sol_559,1.0,soledad,559.0,4.0,2.0,2.0,0.0,0.0,4.0,no,0.0,universitaria,0.0,4.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,si,no,si,si,no,si,no,no,nunca,mejor,no,si,control sobre la mayoría de decisiones,algo probable,si
2013_sol_560,2.0,soledad,560.0,4.0,2.0,2.0,1.0,0.0,2.0,si,1.0,básica secundaria,0.0,3.0,no,casa,4.0,no,no,si,si,"cemento, gravilla","tapia pisada, adobe",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,si,si,si,no,a veces,mejor,no,si,control sobre algunas decisiones,algo probable,no
2013_sol_561,3.0,soledad,561.0,4.0,1.0,3.0,0.0,1.0,3.0,no,1.0,universitaria,0.0,0.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,si,si,no,raramente,peor,no,no,control sobre muy pocas decisiones,muy probable,si
2013_sol_562,2.0,soledad,562.0,3.0,1.0,2.0,0.0,0.0,3.0,no,0.0,media,0.0,1.0,no,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,si,si,si,no,raramente,igual,no,si,control sobre algunas decisiones,muy probable,no
2013_sol_563,2.0,soledad,563.0,3.0,2.0,1.0,0.0,0.0,3.0,no,1.0,universitaria,1.0,1.0,si,casa,4.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,no,no,raramente,igual,no,si,control sobre la mayoría de decisiones,muy probable,no
2013_sol_564,2.0,soledad,564.0,2.0,1.0,1.0,0.0,0.0,2.0,no,0.0,universitaria,0.0,1.0,si,casa,5.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","tapia pisada, adobe",gas natural domiciliario,si,si,si,si,si,no,no,no,si,no,no,si,si,no,nunca,peor,no,si,control sobre la mayoría de decisiones,poco probable,si
2013_sol_565,1.0,soledad,565.0,2.0,0.0,2.0,0.0,0.0,0.0,no,0.0,básica secundaria,0.0,2.0,no,casa,3.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,si,no,si,si,no,si,si,no,raramente,igual,no,si,control sobre algunas decisiones,algo probable,no
2013_sol_566,1.0,soledad,566.0,5.0,2.0,3.0,2.0,1.0,2.0,no,3.0,básica secundaria,1.0,1.0,no,casa,3.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,si,si,no,si,si,no,raramente,mejor,no,si,control sobre algunas decisiones,muy probable,no
2013_sol_567,2.0,soledad,567.0,3.0,1.0,2.0,2.0,0.0,1.0,si,2.0,básica secundaria,0.0,1.0,no,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,no,si,no,si,si,no,nunca,igual,no,si,control sobre algunas decisiones,poco probable,no
2013_sol_568,1.0,soledad,568.0,4.0,2.0,2.0,0.0,0.0,4.0,no,0.0,media,0.0,4.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,si,no,no,raramente,peor,no,si,control sobre la mayoría de decisiones,muy probable,si
